PARCELNO,VDC,WARDNO,GRIDS1,Sheet_No,UID,Class,VDC_Name
559,34,2,20100000,M 2Ka,M136559020100000,Residential Zone,Majhaura
560,34,2,20100000,M 2Ka,M137560020100000,Residential Zone,Majhaura
105,34,2,20100000,M 2Ka,M138105020100000,PublicUse Zone,Majhaura
578,34,2,20100000,M 2Ka,M139578020100000,Residential Zone,Majhaura
471,34,2,20100000,M 2Ka,M140471020100000,Residential Zone,Majhaura
470,34,2,20100000,M 2Ka,M141470020100000,Residential Zone,Majhaura
469,34,2,20100000,M 2Ka,M142469020100000,Residential Zone,Majhaura
577,34,2,20100000,M 2Ka,M143577020100000,Residential Zone,Majhaura
109,34,2,20100000,M 2Ka,M144109020100000,Residential Zone,Majhaura
104,34,2,20100000,M 2Ka,M145104020100000,Residential Zone,Majhaura
110,34,2,20100000,M 2Ka,M146110020100000,Residential Zone,Majhaura
799,34,2,20100000,M 2Ka,M147799020100000,Commercial Zone,Majhaura
800,34,2,20100000,M 2Ka,M148800020100000,Commercial Zone,Majhaura
940,34,2,20100000,M 2Ka,M149940020100000,Agricultural Zone,Majhaura
939,34,2,20100000,M 2Ka,M150939020100000,Residential Zone,Majhaura
938,34,2,20100000,M 2Ka,M151938020100000,Agricultural Zone,Majhaura
937,34,2,20100000,M 2Ka,M152937020100000,Agricultural Zone,Majhaura
121,34,2,20100000,M 2Ka,M153121020100000,Residential Zone,Majhaura
122,34,2,20100000,M 2Ka,M154122020100000,PublicUse Zone,Majhaura
47,34,2,20100000,M 2Ka,M15547020100000,Agricultural Zone,Majhaura
371,34,2,20100000,M 2Ka,M156371020100000,PublicUse Zone,Majhaura
101,34,2,20100000,M 2Ka,M157101020100000,PublicUse Zone,Majhaura
102,34,2,20100000,M 2Ka,M158102020100000,PublicUse Zone,Majhaura
403,34,2,20100000,M 2Ka,M159403020100000,Residential Zone,Majhaura
402,34,2,20100000,M 2Ka,M160402020100000,Residential Zone,Majhaura
544,34,2,20100000,M 2Ka,M161544020100000,Residential Zone,Majhaura
543,34,2,20100000,M 2Ka,M162543020100000,Residential Zone,Majhaura
724,34,2,20100000,M 2Ka,M163724020100000,Residential Zone,Majhaura
723,34,2,20100000,M 2Ka,M164723020100000,Residential Zone,Majhaura
725,34,2,20100000,M 2Ka,M165725020100000,Residential Zone,Majhaura
99,34,2,20100000,M 2Ka,M16699020100000,Residential Zone,Majhaura
100,34,2,20100000,M 2Ka,M167100020100000,Residential Zone,Majhaura
372,34,2,20100000,M 2Ka,M168372020100000,PublicUse Zone,Majhaura
96,34,2,20100000,M 2Ka,M16996020100000,Residential Zone,Majhaura
95,34,2,20100000,M 2Ka,M17095020100000,Residential Zone,Majhaura
731,34,2,20100000,M 2Ka,M171731020100000,Residential Zone,Majhaura
732,34,2,20100000,M 2Ka,M172732020100000,Residential Zone,Majhaura
734,34,2,20100000,M 2Ka,M173734020100000,Residential Zone,Majhaura
733,34,2,20100000,M 2Ka,M174733020100000,Residential Zone,Majhaura
117,34,2,20100000,M 2Ka,M175117020100000,PublicUse Zone,Majhaura
676,34,2,20100000,M 2Ka,M176676020100000,Residential Zone,Majhaura
675,34,2,20100000,M 2Ka,M177675020100000,Residential Zone,Majhaura
674,34,2,20100000,M 2Ka,M178674020100000,Residential Zone,Majhaura
93,34,2,20100000,M 2Ka,M17993020100000,Residential Zone,Majhaura
92,34,2,20100000,M 2Ka,M18092020100000,Residential Zone,Majhaura
667,34,2,20100000,M 2Ka,M181667020100000,Residential Zone,Majhaura
669,34,2,20100000,M 2Ka,M182669020100000,Residential Zone,Majhaura
668,34,2,20100000,M 2Ka,M183668020100000,Residential Zone,Majhaura
658,34,2,20100000,M 2Ka,M184658020100000,Residential Zone,Majhaura
519,34,2,20100000,M 2Ka,M185519020100000,Residential Zone,Majhaura
525,34,2,20100000,M 2Ka,M186525020100000,Residential Zone,Majhaura
657,34,2,20100000,M 2Ka,M187657020100000,Residential Zone,Majhaura
691,34,2,20100000,M 2Ka,M188691020100000,Residential Zone,Majhaura
656,34,2,20100000,M 2Ka,M189656020100000,Residential Zone,Majhaura
524,34,2,20100000,M 2Ka,M190524020100000,Residential Zone,Majhaura
705,34,2,20100000,M 2Ka,M191705020100000,Residential Zone,Majhaura
450,34,2,20100000,M 2Ka,M192450020100000,Residential Zone,Majhaura
91,34,2,20100000,M 2Ka,M19391020100000,Residential Zone,Majhaura
449,34,2,20100000,M 2Ka,M194449020100000,Residential Zone,Majhaura
704,34,2,20100000,M 2Ka,M195704020100000,Residential Zone,Majhaura
86,34,2,20100000,M 2Ka,M19686020100000,Residential Zone,Majhaura
791,34,2,20100000,M 2Ka,M197791020100000,Residential Zone,Majhaura
83,34,2,20100000,M 2Ka,M19883020100000,Residential Zone,Majhaura
464,34,2,20100000,M 2Ka,M199464020100000,Residential Zone,Majhaura
463,34,2,20100000,M 2Ka,M200463020100000,Residential Zone,Majhaura
462,34,2,20100000,M 2Ka,M201462020100000,Residential Zone,Majhaura
548,34,2,20100000,M 2Ka,M202548020100000,Residential Zone,Majhaura
87,34,2,20100000,M 2Ka,M20387020100000,Residential Zone,Majhaura
547,34,2,20100000,M 2Ka,M204547020100000,Residential Zone,Majhaura
79,34,2,20100000,M 2Ka,M20579020100000,Residential Zone,Majhaura
80,34,2,20100000,M 2Ka,M20680020100000,Residential Zone,Majhaura
76,34,2,20100000,M 2Ka,M20776020100000,Residential Zone,Majhaura
535,34,2,20100000,M 2Ka,M208535020100000,Residential Zone,Majhaura
534,34,2,20100000,M 2Ka,M209534020100000,Residential Zone,Majhaura
532,34,2,20100000,M 2Ka,M210532020100000,Residential Zone,Majhaura
533,34,2,20100000,M 2Ka,M211533020100000,Residential Zone,Majhaura
603,34,2,20100000,M 2Ka,M212603020100000,Residential Zone,Majhaura
583,34,2,20100000,M 2Ka,M213583020100000,Residential Zone,Majhaura
602,34,2,20100000,M 2Ka,M214602020100000,Residential Zone,Majhaura
601,34,2,20100000,M 2Ka,M215601020100000,Residential Zone,Majhaura
74,34,2,20100000,M 2Ka,M21674020100000,PublicUse Zone,Majhaura
72,34,2,20100000,M 2Ka,M21772020100000,PublicUse Zone,Majhaura
75,34,2,20100000,M 2Ka,M21875020100000,Residential Zone,Majhaura
73,34,2,20100000,M 2Ka,M21973020100000,PublicUse Zone,Majhaura
84,34,2,20100000,M 2Ka,M22084020100000,Residential Zone,Majhaura
297,34,2,20100000,M 2Ka,M221297020100000,PublicUse Zone,Majhaura
685,34,2,20100000,M 2Ka,M222685020100000,Residential Zone,Majhaura
684,34,2,20100000,M 2Ka,M223684020100000,Residential Zone,Majhaura
142,34,2,20100000,M 2Ka,M224142020100000,Residential Zone,Majhaura
472,34,2,20100000,M 2Ka,M225472020100000,Residential Zone,Majhaura
1148,34,2,20100000,M 2Ka,M2261148020100000,Residential Zone,Majhaura
1149,34,2,20100000,M 2Ka,M2271149020100000,Residential Zone,Majhaura
744,34,2,20100000,M 2Ka,M228744020100000,Residential Zone,Majhaura
745,34,2,20100000,M 2Ka,M229745020100000,Residential Zone,Majhaura
743,34,2,20100000,M 2Ka,M230743020100000,Residential Zone,Majhaura
145,34,2,20100000,M 2Ka,M231145020100000,Residential Zone,Majhaura
151,34,2,20100000,M 2Ka,M232151020100000,Residential Zone,Majhaura
706,34,2,20100000,M 2Ka,M233706020100000,Residential Zone,Majhaura
707,34,2,20100000,M 2Ka,M234707020100000,Residential Zone,Majhaura
158,34,2,20100000,M 2Ka,M235158020100000,Residential Zone,Majhaura
153,34,2,20100000,M 2Ka,M236153020100000,PublicUse Zone,Majhaura
152,34,2,20100000,M 2Ka,M237152020100000,Residential Zone,Majhaura
798,34,2,20100000,M 2Ka,M238798020100000,Residential Zone,Majhaura
797,34,2,20100000,M 2Ka,M239797020100000,Agricultural Zone,Majhaura
155,34,2,20100000,M 2Ka,M240155020100000,PublicUse Zone,Majhaura
620,34,2,20100000,M 2Ka,M241620020100000,Agricultural Zone,Majhaura
690,34,2,20100000,M 2Ka,M242690020100000,Residential Zone,Majhaura
962,34,2,20100000,M 2Ka,M243962020100000,Residential Zone,Majhaura
552,34,2,20100000,M 2Ka,M244552020100000,Residential Zone,Majhaura
619,34,2,20100000,M 2Ka,M245619020100000,Agricultural Zone,Majhaura
588,34,2,20100000,M 2Ka,M246588020100000,Residential Zone,Majhaura
587,34,2,20100000,M 2Ka,M247587020100000,Residential Zone,Majhaura
162,34,2,20100000,M 2Ka,M248162020100000,Residential Zone,Majhaura
163,34,2,20100000,M 2Ka,M249163020100000,Agricultural Zone,Majhaura
814,34,2,20100000,M 2Ka,M250814020100000,Agricultural Zone,Majhaura
822,34,2,20100000,M 2Ka,M251822020100000,Residential Zone,Majhaura
821,34,2,20100000,M 2Ka,M252821020100000,Residential Zone,Majhaura
399,34,2,20100000,M 2Ka,M253399020100000,Commercial Zone,Majhaura
815,34,2,20100000,M 2Ka,M254815020100000,Commercial Zone,Majhaura
945,34,2,20100000,M 2Ka,M255945020100000,Commercial Zone,Majhaura
944,34,2,20100000,M 2Ka,M256944020100000,Commercial Zone,Majhaura
943,34,2,20100000,M 2Ka,M257943020100000,Commercial Zone,Majhaura
942,34,2,20100000,M 2Ka,M258942020100000,Commercial Zone,Majhaura
941,34,2,20100000,M 2Ka,M259941020100000,Commercial Zone,Majhaura
17,34,2,20100000,M 2Ka,M26017020100000,Commercial Zone,Majhaura
167,34,2,20100000,M 2Ka,M261167020100000,Commercial Zone,Majhaura
168,34,2,20100000,M 2Ka,M262168020100000,Commercial Zone,Majhaura
989,34,2,20100000,M 2Ka,M263989020100000,Commercial Zone,Majhaura
806,34,2,20100000,M 2Ka,M264806020100000,Commercial Zone,Majhaura
805,34,2,20100000,M 2Ka,M265805020100000,Residential Zone,Majhaura
865,34,2,20100000,M 2Ka,M266865020100000,Residential Zone,Majhaura
864,34,2,20100000,M 2Ka,M267864020100000,Residential Zone,Majhaura
148,34,2,20100000,M 2Ka,M268148020100000,Residential Zone,Majhaura
147,34,2,20100000,M 2Ka,M269147020100000,Residential Zone,Majhaura
149,34,2,20100000,M 2Ka,M270149020100000,Residential Zone,Majhaura
146,34,2,20100000,M 2Ka,M271146020100000,Residential Zone,Majhaura
643,34,2,20100000,M 2Ka,M272643020100000,Commercial Zone,Majhaura
644,34,2,20100000,M 2Ka,M273644020100000,Commercial Zone,Majhaura
170,34,2,20100000,M 2Ka,M274170020100000,Commercial Zone,Majhaura
801,34,2,20100000,M 2Ka,M275801020100000,Commercial Zone,Majhaura
173,34,2,20100000,M 2Ka,M276173020100000,Commercial Zone,Majhaura
172,34,2,20100000,M 2Ka,M277172020100000,Commercial Zone,Majhaura
431,34,2,20100000,M 2Ka,M278431020100000,Commercial Zone,Majhaura
432,34,2,20100000,M 2Ka,M279432020100000,Commercial Zone,Majhaura
645,34,2,20100000,M 2Ka,M280645020100000,Commercial Zone,Majhaura
646,34,2,20100000,M 2Ka,M281646020100000,Commercial Zone,Majhaura
553,34,2,20100000,M 2Ka,M282553020100000,PublicUse Zone,Majhaura
554,34,2,20100000,M 2Ka,M283554020100000,Commercial Zone,Majhaura
185,34,2,20100000,M 2Ka,M284185020100000,Commercial Zone,Majhaura
683,34,2,20100000,M 2Ka,M285683020100000,Commercial Zone,Majhaura
682,34,2,20100000,M 2Ka,M286682020100000,Commercial Zone,Majhaura
183,34,2,20100000,M 2Ka,M287183020100000,Commercial Zone,Majhaura
182,34,2,20100000,M 2Ka,M288182020100000,Commercial Zone,Majhaura
681,34,2,20100000,M 2Ka,M289681020100000,Commercial Zone,Majhaura
188,34,2,20100000,M 2Ka,M290188020100000,Commercial Zone,Majhaura
708,34,2,20100000,M 2Ka,M291708020100000,Commercial Zone,Majhaura
709,34,2,20100000,M 2Ka,M292709020100000,Commercial Zone,Majhaura
710,34,2,20100000,M 2Ka,M293710020100000,Commercial Zone,Majhaura
199,34,2,20100000,M 2Ka,M294199020100000,Commercial Zone,Majhaura
1088,34,2,20100000,M 2Ka,M2951088020100000,Commercial Zone,Majhaura
770,34,2,20100000,M 2Ka,M296770020100000,Commercial Zone,Majhaura
771,34,2,20100000,M 2Ka,M297771020100000,Commercial Zone,Majhaura
196,34,2,20100000,M 2Ka,M298196020100000,Commercial Zone,Majhaura
195,34,2,20100000,M 2Ka,M299195020100000,Commercial Zone,Majhaura
1006,34,2,20100000,M 2Ka,M3001006020100000,Residential Zone,Majhaura
1007,34,2,20100000,M 2Ka,M3011007020100000,Agricultural Zone,Majhaura
1008,34,2,20100000,M 2Ka,M3021008020100000,Agricultural Zone,Majhaura
1045,34,2,20100000,M 2Ka,M3031045020100000,Residential Zone,Majhaura
1044,34,2,20100000,M 2Ka,M3041044020100000,Residential Zone,Majhaura
1042,34,2,20100000,M 2Ka,M3051042020100000,Residential Zone,Majhaura
1187,34,2,20100000,M 2Ka,M3061187020100000,Residential Zone,Majhaura
1186,34,2,20100000,M 2Ka,M3071186020100000,Residential Zone,Majhaura
1134,34,2,20100000,M 2Ka,M3081134020100000,Agricultural Zone,Majhaura
1121,34,2,20100000,M 2Ka,M3091121020100000,Residential Zone,Majhaura
1142,34,2,20100000,M 2Ka,M3101142020100000,Commercial Zone,Majhaura
1154,34,2,20100000,M 2Ka,M3111154020100000,Agricultural Zone,Majhaura
1152,34,2,20100000,M 2Ka,M3121152020100000,Agricultural Zone,Majhaura
1172,34,2,20100000,M 2Ka,M3131172020100000,Commercial Zone,Majhaura
1170,34,2,20100000,M 2Ka,M3141170020100000,Commercial Zone,Majhaura
1171,34,2,20100000,M 2Ka,M3151171020100000,Commercial Zone,Majhaura
194,34,2,20100000,M 2Ka,M316194020100000,Commercial Zone,Majhaura
408,34,2,20100000,M 2Ka,M317408020100000,Commercial Zone,Majhaura
200,34,2,20100000,M 2Ka,M318200020100000,Commercial Zone,Majhaura
204,34,2,20100000,M 2Ka,M319204020100000,Commercial Zone,Majhaura
757,34,2,20100000,M 2Ka,M320757020100000,Commercial Zone,Majhaura
756,34,2,20100000,M 2Ka,M321756020100000,Commercial Zone,Majhaura
422,34,2,20100000,M 2Ka,M322422020100000,Commercial Zone,Majhaura
421,34,2,20100000,M 2Ka,M323421020100000,Commercial Zone,Majhaura
420,34,2,20100000,M 2Ka,M324420020100000,Commercial Zone,Majhaura
407,34,2,20100000,M 2Ka,M325407020100000,Commercial Zone,Majhaura
406,34,2,20100000,M 2Ka,M326406020100000,Commercial Zone,Majhaura
730,34,2,20100000,M 2Ka,M327730020100000,Commercial Zone,Majhaura
729,34,2,20100000,M 2Ka,M328729020100000,Commercial Zone,Majhaura
711,34,2,20100000,M 2Ka,M329711020100000,Commercial Zone,Majhaura
190,34,2,20100000,M 2Ka,M330190020100000,Agricultural Zone,Majhaura
192,34,2,20100000,M 2Ka,M331192020100000,Agricultural Zone,Majhaura
202,34,2,20100000,M 2Ka,M332202020100000,PublicUse Zone,Majhaura
240,34,2,20100000,M 2Ka,M333240020100000,Agricultural Zone,Majhaura
241,34,2,20100000,M 2Ka,M334241020100000,Agricultural Zone,Majhaura
892,34,2,20100000,M 2Ka,M335892020100000,Agricultural Zone,Majhaura
242,34,2,20100000,M 2Ka,M336242020100000,Agricultural Zone,Majhaura
414,34,2,20100000,M 2Ka,M337414020100000,Agricultural Zone,Majhaura
415,34,2,20100000,M 2Ka,M338415020100000,Agricultural Zone,Majhaura
416,34,2,20100000,M 2Ka,M339416020100000,Agricultural Zone,Majhaura
243,34,2,20100000,M 2Ka,M340243020100000,Agricultural Zone,Majhaura
250,34,2,20100000,M 2Ka,M341250020100000,Agricultural Zone,Majhaura
249,34,2,20100000,M 2Ka,M342249020100000,Agricultural Zone,Majhaura
736,34,2,20100000,M 2Ka,M343736020100000,Agricultural Zone,Majhaura
830,34,2,20100000,M 2Ka,M344830020100000,Agricultural Zone,Majhaura
829,34,2,20100000,M 2Ka,M345829020100000,Agricultural Zone,Majhaura
252,34,2,20100000,M 2Ka,M346252020100000,Agricultural Zone,Majhaura
861,34,2,20100000,M 2Ka,M347861020100000,Agricultural Zone,Majhaura
860,34,2,20100000,M 2Ka,M348860020100000,Agricultural Zone,Majhaura
246,34,2,20100000,M 2Ka,M349246020100000,Agricultural Zone,Majhaura
386,34,2,20100000,M 2Ka,M350386020100000,Agricultural Zone,Majhaura
385,34,2,20100000,M 2Ka,M351385020100000,Agricultural Zone,Majhaura
244,34,2,20100000,M 2Ka,M352244020100000,Agricultural Zone,Majhaura
694,34,2,20100000,M 2Ka,M353694020100000,Agricultural Zone,Majhaura
695,34,2,20100000,M 2Ka,M354695020100000,Agricultural Zone,Majhaura
788,34,2,20100000,M 2Ka,M355788020100000,Agricultural Zone,Majhaura
787,34,2,20100000,M 2Ka,M356787020100000,Agricultural Zone,Majhaura
783,34,2,20100000,M 2Ka,M357783020100000,Agricultural Zone,Majhaura
782,34,2,20100000,M 2Ka,M358782020100000,Agricultural Zone,Majhaura
634,34,2,20100000,M 2Ka,M359634020100000,Agricultural Zone,Majhaura
635,34,2,20100000,M 2Ka,M360635020100000,Agricultural Zone,Majhaura
636,34,2,20100000,M 2Ka,M361636020100000,Agricultural Zone,Majhaura
339,34,2,20100000,M 2Ka,M362339020100000,Agricultural Zone,Majhaura
338,34,2,20100000,M 2Ka,M363338020100000,Agricultural Zone,Majhaura
336,34,2,20100000,M 2Ka,M364336020100000,Agricultural Zone,Majhaura
607,34,2,20100000,M 2Ka,M365607020100000,Agricultural Zone,Majhaura
608,34,2,20100000,M 2Ka,M366608020100000,Agricultural Zone,Majhaura
609,34,2,20100000,M 2Ka,M367609020100000,Agricultural Zone,Majhaura
610,34,2,20100000,M 2Ka,M368610020100000,Agricultural Zone,Majhaura
333,34,2,20100000,M 2Ka,M369333020100000,Agricultural Zone,Majhaura
355,34,2,20100000,M 2Ka,M370355020100000,Agricultural Zone,Majhaura
356,34,2,20100000,M 2Ka,M371356020100000,Agricultural Zone,Majhaura
357,34,2,20100000,M 2Ka,M372357020100000,Agricultural Zone,Majhaura
354,34,2,20100000,M 2Ka,M373354020100000,Agricultural Zone,Majhaura
341,34,2,20100000,M 2Ka,M374341020100000,Agricultural Zone,Majhaura
340,34,2,20100000,M 2Ka,M375340020100000,Agricultural Zone,Majhaura
235,34,2,20100000,M 2Ka,M376235020100000,Agricultural Zone,Majhaura
758,34,2,20100000,M 2Ka,M377758020100000,Agricultural Zone,Majhaura
237,34,2,20100000,M 2Ka,M378237020100000,Agricultural Zone,Majhaura
236,34,2,20100000,M 2Ka,M379236020100000,Agricultural Zone,Majhaura
642,34,2,20100000,M 2Ka,M380642020100000,Residential Zone,Majhaura
132,34,2,20100000,M 2Ka,M381132020100000,Residential Zone,Majhaura
811,34,2,20100000,M 2Ka,M382811020100000,Residential Zone,Majhaura
812,34,2,20100000,M 2Ka,M383812020100000,Residential Zone,Majhaura
813,34,2,20100000,M 2Ka,M384813020100000,Residential Zone,Majhaura
793,34,2,20100000,M 2Ka,M385793020100000,Residential Zone,Majhaura
808,34,2,20100000,M 2Ka,M386808020100000,Residential Zone,Majhaura
280,34,2,20100000,M 2Ka,M387280020100000,Residential Zone,Majhaura
281,34,2,20100000,M 2Ka,M388281020100000,Residential Zone,Majhaura
809,34,2,20100000,M 2Ka,M389809020100000,Residential Zone,Majhaura
810,34,2,20100000,M 2Ka,M390810020100000,Residential Zone,Majhaura
728,34,2,20100000,M 2Ka,M391728020100000,Residential Zone,Majhaura
727,34,2,20100000,M 2Ka,M392727020100000,Residential Zone,Majhaura
494,34,2,20100000,M 2Ka,M393494020100000,Residential Zone,Majhaura
975,34,2,20100000,M 2Ka,M394975020100000,Residential Zone,Majhaura
495,34,2,20100000,M 2Ka,M395495020100000,Residential Zone,Majhaura
974,34,2,20100000,M 2Ka,M396974020100000,Residential Zone,Majhaura
437,34,2,20100000,M 2Ka,M397437020100000,Residential Zone,Majhaura
438,34,2,20100000,M 2Ka,M398438020100000,Residential Zone,Majhaura
698,34,2,20100000,M 2Ka,M399698020100000,Residential Zone,Majhaura
699,34,2,20100000,M 2Ka,M400699020100000,Residential Zone,Majhaura
977,34,2,20100000,M 2Ka,M401977020100000,Residential Zone,Majhaura
976,34,2,20100000,M 2Ka,M402976020100000,Residential Zone,Majhaura
272,34,2,20100000,M 2Ka,M403272020100000,Residential Zone,Majhaura
266,34,2,20100000,M 2Ka,M404266020100000,Residential Zone,Majhaura
435,34,2,20100000,M 2Ka,M405435020100000,Residential Zone,Majhaura
273,34,2,20100000,M 2Ka,M406273020100000,Residential Zone,Majhaura
836,34,2,20100000,M 2Ka,M407836020100000,Residential Zone,Majhaura
883,34,2,20100000,M 2Ka,M408883020100000,Residential Zone,Majhaura
884,34,2,20100000,M 2Ka,M409884020100000,Residential Zone,Majhaura
265,34,2,20100000,M 2Ka,M410265020100000,Residential Zone,Majhaura
264,34,2,20100000,M 2Ka,M411264020100000,Residential Zone,Majhaura
777,34,2,20100000,M 2Ka,M412777020100000,Residential Zone,Majhaura
776,34,2,20100000,M 2Ka,M413776020100000,Residential Zone,Majhaura
181,34,2,20100000,M 2Ka,M414181020100000,Commercial Zone,Majhaura
969,34,2,20100000,M 2Ka,M415969020100000,Agricultural Zone,Majhaura
970,34,2,20100000,M 2Ka,M416970020100000,Agricultural Zone,Majhaura
179,34,2,20100000,M 2Ka,M417179020100000,Agricultural Zone,Majhaura
847,34,2,20100000,M 2Ka,M418847020100000,Agricultural Zone,Majhaura
848,34,2,20100000,M 2Ka,M419848020100000,Agricultural Zone,Majhaura
849,34,2,20100000,M 2Ka,M420849020100000,Agricultural Zone,Majhaura
177,34,2,20100000,M 2Ka,M421177020100000,Agricultural Zone,Majhaura
947,34,2,20100000,M 2Ka,M422947020100000,Agricultural Zone,Majhaura
946,34,2,20100000,M 2Ka,M423946020100000,Agricultural Zone,Majhaura
948,34,2,20100000,M 2Ka,M424948020100000,Agricultural Zone,Majhaura
949,34,2,20100000,M 2Ka,M425949020100000,Agricultural Zone,Majhaura
950,34,2,20100000,M 2Ka,M426950020100000,Agricultural Zone,Majhaura
735,34,2,20100000,M 2Ka,M427735020100000,Agricultural Zone,Majhaura
253,34,2,20100000,M 2Ka,M428253020100000,Agricultural Zone,Majhaura
672,34,2,20100000,M 2Ka,M429672020100000,Agricultural Zone,Majhaura
673,34,2,20100000,M 2Ka,M430673020100000,Agricultural Zone,Majhaura
826,34,2,20100000,M 2Ka,M431826020100000,Agricultural Zone,Majhaura
825,34,2,20100000,M 2Ka,M432825020100000,Agricultural Zone,Majhaura
715,34,2,20100000,M 2Ka,M433715020100000,Agricultural Zone,Majhaura
714,34,2,20100000,M 2Ka,M434714020100000,Agricultural Zone,Majhaura
318,34,2,20100000,M 2Ka,M435318020100000,Agricultural Zone,Majhaura
680,34,2,20100000,M 2Ka,M436680020100000,Agricultural Zone,Majhaura
650,34,2,20100000,M 2Ka,M437650020100000,Agricultural Zone,Majhaura
649,34,2,20100000,M 2Ka,M438649020100000,Agricultural Zone,Majhaura
953,34,2,20100000,M 2Ka,M439953020100000,Agricultural Zone,Majhaura
954,34,2,20100000,M 2Ka,M440954020100000,Agricultural Zone,Majhaura
955,34,2,20100000,M 2Ka,M441955020100000,Agricultural Zone,Majhaura
956,34,2,20100000,M 2Ka,M442956020100000,Agricultural Zone,Majhaura
957,34,2,20100000,M 2Ka,M443957020100000,Agricultural Zone,Majhaura
958,34,2,20100000,M 2Ka,M444958020100000,Agricultural Zone,Majhaura
320,34,2,20100000,M 2Ka,M445320020100000,Agricultural Zone,Majhaura
951,34,2,20100000,M 2Ka,M446951020100000,Agricultural Zone,Majhaura
952,34,2,20100000,M 2Ka,M447952020100000,Agricultural Zone,Majhaura
486,34,2,20100000,M 2Ka,M448486020100000,Agricultural Zone,Majhaura
679,34,2,20100000,M 2Ka,M449679020100000,Agricultural Zone,Majhaura
664,34,2,20100000,M 2Ka,M450664020100000,Agricultural Zone,Majhaura
665,34,2,20100000,M 2Ka,M451665020100000,Agricultural Zone,Majhaura
666,34,2,20100000,M 2Ka,M452666020100000,Agricultural Zone,Majhaura
332,34,2,20100000,M 2Ka,M453332020100000,Agricultural Zone,Majhaura
358,34,2,20100000,M 2Ka,M454358020100000,Agricultural Zone,Majhaura
510791,34,2,20100000,M 2Ka,M455510791020100000,Agricultural Zone,Majhaura
792,34,2,20100000,M 2Ka,M456792020100000,Agricultural Zone,Majhaura
360,34,2,20100000,M 2Ka,M457360020100000,Agricultural Zone,Majhaura
363,34,2,20100000,M 2Ka,M458363020100000,Agricultural Zone,Majhaura
928,34,2,20100000,M 2Ka,M459928020100000,Agricultural Zone,Majhaura
927,34,2,20100000,M 2Ka,M460927020100000,Agricultural Zone,Majhaura
926,34,2,20100000,M 2Ka,M461926020100000,Agricultural Zone,Majhaura
925,34,2,20100000,M 2Ka,M462925020100000,Agricultural Zone,Majhaura
924,34,2,20100000,M 2Ka,M463924020100000,Agricultural Zone,Majhaura
923,34,2,20100000,M 2Ka,M464923020100000,Agricultural Zone,Majhaura
922,34,2,20100000,M 2Ka,M465922020100000,Agricultural Zone,Majhaura
361,34,2,20100000,M 2Ka,M466361020100000,Agricultural Zone,Majhaura
498,34,2,20100000,M 2Ka,M467498020100000,Agricultural Zone,Majhaura
960,34,2,20100000,M 2Ka,M468960020100000,Agricultural Zone,Majhaura
959,34,2,20100000,M 2Ka,M469959020100000,Agricultural Zone,Majhaura
328,34,2,20100000,M 2Ka,M470328020100000,Agricultural Zone,Majhaura
329,34,2,20100000,M 2Ka,M471329020100000,Residential Zone,Majhaura
327,34,2,20100000,M 2Ka,M472327020100000,Residential Zone,Majhaura
322,34,2,20100000,M 2Ka,M473322020100000,Agricultural Zone,Majhaura
566,34,2,20100000,M 2Ka,M474566020100000,Agricultural Zone,Majhaura
567,34,2,20100000,M 2Ka,M475567020100000,Agricultural Zone,Majhaura
1012,34,2,20100000,M 2Ka,M4761012020100000,Residential Zone,Majhaura
881,34,2,20100000,M 2Ka,M477881020100000,Residential Zone,Majhaura
326,34,2,20100000,M 2Ka,M478326020100000,Residential Zone,Majhaura
499,34,2,20100000,M 2Ka,M479499020100000,Residential Zone,Majhaura
1166,34,2,20100000,M 2Ka,M4801166020100000,Commercial Zone,Majhaura
565,34,2,20100000,M 2Ka,M481565020100000,Residential Zone,Majhaura
564,34,2,20100000,M 2Ka,M482564020100000,Residential Zone,Majhaura
563,34,2,20100000,M 2Ka,M483563020100000,Residential Zone,Majhaura
562,34,2,20100000,M 2Ka,M484562020100000,Residential Zone,Majhaura
476,34,2,20100000,M 2Ka,M485476020100000,Residential Zone,Majhaura
762,34,2,20100000,M 2Ka,M486762020100000,Residential Zone,Majhaura
981,34,2,20100000,M 2Ka,M487981020100000,Residential Zone,Majhaura
980,34,2,20100000,M 2Ka,M488980020100000,Residential Zone,Majhaura
761,34,2,20100000,M 2Ka,M489761020100000,Residential Zone,Majhaura
659,34,2,20100000,M 2Ka,M490659020100000,Residential Zone,Majhaura
835,34,2,20100000,M 2Ka,M491835020100000,Residential Zone,Majhaura
291,34,2,20100000,M 2Ka,M492291020100000,Residential Zone,Majhaura
290,34,2,20100000,M 2Ka,M493290020100000,Residential Zone,Majhaura
834,34,2,20100000,M 2Ka,M494834020100000,Residential Zone,Majhaura
287,34,2,20100000,M 2Ka,M495287020100000,Residential Zone,Majhaura
286,34,2,20100000,M 2Ka,M496286020100000,Residential Zone,Majhaura
288,34,2,20100000,M 2Ka,M497288020100000,Residential Zone,Majhaura
285,34,2,20100000,M 2Ka,M498285020100000,Residential Zone,Majhaura
373,34,2,20100000,M 2Ka,M499373020100000,PublicUse Zone,Majhaura
283,34,2,20100000,M 2Ka,M500283020100000,Residential Zone,Majhaura
296,34,2,20100000,M 2Ka,M501296020100000,Residential Zone,Majhaura
