PARCELNO,VDC,WARDNO,GRIDS1,Sheet_No,UID,Class,VDC_Name
421,119,2,20000000,D 2,D889421020000000,Residential Zone,Devnagar
434,119,2,20000000,D 2,D890434020000000,Residential Zone,Devnagar
448,119,2,20000000,D 2,D891448020000000,Residential Zone,Devnagar
450,119,2,20000000,D 2,D892450020000000,Residential Zone,Devnagar
451,119,2,20000000,D 2,D893451020000000,Residential Zone,Devnagar
449,119,2,20000000,D 2,D894449020000000,Residential Zone,Devnagar
452,119,2,20000000,D 2,D895452020000000,Residential Zone,Devnagar
453,119,2,20000000,D 2,D896453020000000,Residential Zone,Devnagar
455,119,2,20000000,D 2,D897455020000000,Residential Zone,Devnagar
498,119,2,20000000,D 2,D898498020000000,Residential Zone,Devnagar
839,119,2,20000000,D 2,D899839020000000,Agricultural Zone,Devnagar
456,119,2,20000000,D 2,D900456020000000,Residential Zone,Devnagar
1120,119,2,20000000,D 2,D9011120020000000,Residential Zone,Devnagar
1121,119,2,20000000,D 2,D9021121020000000,Residential Zone,Devnagar
472,119,2,20000000,D 2,D903472020000000,Residential Zone,Devnagar
925,119,2,20000000,D 2,D904925020000000,Agricultural Zone,Devnagar
951,119,2,20000000,D 2,D905951020000000,Residential Zone,Devnagar
950,119,2,20000000,D 2,D906950020000000,Residential Zone,Devnagar
470,119,2,20000000,D 2,D907470020000000,Residential Zone,Devnagar
767,119,2,20000000,D 2,D908767020000000,Agricultural Zone,Devnagar
460,119,2,20000000,D 2,D909460020000000,Agricultural Zone,Devnagar
1073,119,2,20000000,D 2,D9101073020000000,Agricultural Zone,Devnagar
389,119,2,20000000,D 2,D911389020000000,Agricultural Zone,Devnagar
1071,119,2,20000000,D 2,D9121071020000000,Agricultural Zone,Devnagar
1074,119,2,20000000,D 2,D9131074020000000,Agricultural Zone,Devnagar
368,119,2,20000000,D 2,D914368020000000,Agricultural Zone,Devnagar
1765,119,2,20000000,D 2,D9151765020000000,Agricultural Zone,Devnagar
1764,119,2,20000000,D 2,D9161764020000000,Riverine and Lakes,Devnagar
650,119,2,20000000,D 2,D917650020000000,Agricultural Zone,Devnagar
963,119,2,20000000,D 2,D918963020000000,Agricultural Zone,Devnagar
962,119,2,20000000,D 2,D919962020000000,Agricultural Zone,Devnagar
511096,119,2,20000000,D 2,D920511096020000000,Agricultural Zone,Devnagar
501097,119,2,20000000,D 2,D921501097020000000,Agricultural Zone,Devnagar
960,119,2,20000000,D 2,D922960020000000,Agricultural Zone,Devnagar
846,119,2,20000000,D 2,D923846020000000,Agricultural Zone,Devnagar
847,119,2,20000000,D 2,D924847020000000,Agricultural Zone,Devnagar
653,119,2,20000000,D 2,D925653020000000,Agricultural Zone,Devnagar
654,119,2,20000000,D 2,D926654020000000,Agricultural Zone,Devnagar
116,119,2,20000000,D 2,D927116020000000,Agricultural Zone,Devnagar
1165,119,2,20000000,D 2,D9281165020000000,Agricultural Zone,Devnagar
712,119,2,20000000,D 2,D929712020000000,Residential Zone,Devnagar
440,119,2,20000000,D 2,D930440020000000,Residential Zone,Devnagar
764,119,2,20000000,D 2,D931764020000000,Agricultural Zone,Devnagar
763,119,2,20000000,D 2,D932763020000000,Agricultural Zone,Devnagar
1090,119,2,20000000,D 2,D9331090020000000,Agricultural Zone,Devnagar
684,119,2,20000000,D 2,D934684020000000,Agricultural Zone,Devnagar
510761,119,2,20000000,D 2,D935510761020000000,Agricultural Zone,Devnagar
1241,119,2,20000000,D 2,D9361241020000000,Agricultural Zone,Devnagar
1814,119,2,20000000,D 2,D9371814020000000,Agricultural Zone,Devnagar
1820,119,2,20000000,D 2,D9381820020000000,Agricultural Zone,Devnagar
1817,119,2,20000000,D 2,D9391817020000000,Agricultural Zone,Devnagar
1819,119,2,20000000,D 2,D9401819020000000,Agricultural Zone,Devnagar
675,119,2,20000000,D 2,D941675020000000,Agricultural Zone,Devnagar
787,119,2,20000000,D 2,D942787020000000,Agricultural Zone,Devnagar
1242,119,2,20000000,D 2,D9431242020000000,Agricultural Zone,Devnagar
682,119,2,20000000,D 2,D944682020000000,Agricultural Zone,Devnagar
681,119,2,20000000,D 2,D945681020000000,Agricultural Zone,Devnagar
680,119,2,20000000,D 2,D946680020000000,Agricultural Zone,Devnagar
1167,119,2,20000000,D 2,D9471167020000000,Agricultural Zone,Devnagar
1168,119,2,20000000,D 2,D9481168020000000,Agricultural Zone,Devnagar
936,119,2,20000000,D 2,D949936020000000,Agricultural Zone,Devnagar
677,119,2,20000000,D 2,D950677020000000,Agricultural Zone,Devnagar
904,119,2,20000000,D 2,D951904020000000,Agricultural Zone,Devnagar
905,119,2,20000000,D 2,D952905020000000,Agricultural Zone,Devnagar
935,119,2,20000000,D 2,D953935020000000,Agricultural Zone,Devnagar
670,119,2,20000000,D 2,D954670020000000,Agricultural Zone,Devnagar
788,119,2,20000000,D 2,D955788020000000,Agricultural Zone,Devnagar
669,119,2,20000000,D 2,D956669020000000,Agricultural Zone,Devnagar
666,119,2,20000000,D 2,D957666020000000,Agricultural Zone,Devnagar
667,119,2,20000000,D 2,D958667020000000,Agricultural Zone,Devnagar
1299,119,2,20000000,D 2,D9591299020000000,Agricultural Zone,Devnagar
671,119,2,20000000,D 2,D960671020000000,Agricultural Zone,Devnagar
1298,119,2,20000000,D 2,D9611298020000000,Agricultural Zone,Devnagar
1254,119,2,20000000,D 2,D9621254020000000,Agricultural Zone,Devnagar
1255,119,2,20000000,D 2,D9631255020000000,Agricultural Zone,Devnagar
1256,119,2,20000000,D 2,D9641256020000000,Agricultural Zone,Devnagar
703,119,2,20000000,D 2,D965703020000000,Agricultural Zone,Devnagar
1008,119,2,20000000,D 2,D9661008020000000,Agricultural Zone,Devnagar
1009,119,2,20000000,D 2,D9671009020000000,Agricultural Zone,Devnagar
1520,119,2,20000000,D 2,D9681520020000000,Agricultural Zone,Devnagar
1179,119,2,20000000,D 2,D9691179020000000,Agricultural Zone,Devnagar
784,119,2,20000000,D 2,D970784020000000,Agricultural Zone,Devnagar
1252,119,2,20000000,D 2,D9711252020000000,Agricultural Zone,Devnagar
1251,119,2,20000000,D 2,D9721251020000000,Agricultural Zone,Devnagar
1253,119,2,20000000,D 2,D9731253020000000,Agricultural Zone,Devnagar
1511,119,2,20000000,D 2,D9741511020000000,Agricultural Zone,Devnagar
1767,119,2,20000000,D 2,D9751767020000000,Agricultural Zone,Devnagar
697,119,2,20000000,D 2,D976697020000000,Agricultural Zone,Devnagar
1169,119,2,20000000,D 2,D9771169020000000,Agricultural Zone,Devnagar
1205,119,2,20000000,D 2,D9781205020000000,Agricultural Zone,Devnagar
1170,119,2,20000000,D 2,D9791170020000000,Agricultural Zone,Devnagar
883,119,2,20000000,D 2,D980883020000000,Agricultural Zone,Devnagar
700,119,2,20000000,D 2,D981700020000000,Agricultural Zone,Devnagar
709,119,2,20000000,D 2,D982709020000000,Agricultural Zone,Devnagar
708,119,2,20000000,D 2,D983708020000000,Agricultural Zone,Devnagar
786,119,2,20000000,D 2,D984786020000000,Agricultural Zone,Devnagar
500939,119,2,20000000,D 2,D985500939020000000,Agricultural Zone,Devnagar
689,119,2,20000000,D 2,D986689020000000,Agricultural Zone,Devnagar
688,119,2,20000000,D 2,D987688020000000,Agricultural Zone,Devnagar
686,119,2,20000000,D 2,D988686020000000,Agricultural Zone,Devnagar
694,119,2,20000000,D 2,D989694020000000,Agricultural Zone,Devnagar
881,119,2,20000000,D 2,D990881020000000,Agricultural Zone,Devnagar
692,119,2,20000000,D 2,D991692020000000,Agricultural Zone,Devnagar
693,119,2,20000000,D 2,D992693020000000,Agricultural Zone,Devnagar
880,119,2,20000000,D 2,D993880020000000,Agricultural Zone,Devnagar
690,119,2,20000000,D 2,D994690020000000,Agricultural Zone,Devnagar
691,119,2,20000000,D 2,D995691020000000,Agricultural Zone,Devnagar
758,119,2,20000000,D 2,D996758020000000,Agricultural Zone,Devnagar
759,119,2,20000000,D 2,D997759020000000,Agricultural Zone,Devnagar
696,119,2,20000000,D 2,D998696020000000,Agricultural Zone,Devnagar
662,119,2,20000000,D 2,D999662020000000,Agricultural Zone,Devnagar
706,119,2,20000000,D 2,D1000706020000000,Agricultural Zone,Devnagar
938,119,2,20000000,D 2,D1001938020000000,Agricultural Zone,Devnagar
966,119,2,20000000,D 2,D1002966020000000,Agricultural Zone,Devnagar
1208,119,2,20000000,D 2,D10031208020000000,Agricultural Zone,Devnagar
663,119,2,20000000,D 2,D1004663020000000,Agricultural Zone,Devnagar
713,119,2,20000000,D 2,D1005713020000000,PublicUse Zone,Devnagar
665,119,2,20000000,D 2,D1006665020000000,Agricultural Zone,Devnagar
659,119,2,20000000,D 2,D1007659020000000,Agricultural Zone,Devnagar
664,119,2,20000000,D 2,D1008664020000000,Agricultural Zone,Devnagar
638,119,2,20000000,D 2,D1009638020000000,Agricultural Zone,Devnagar
629,119,2,20000000,D 2,D1010629020000000,Agricultural Zone,Devnagar
634,119,2,20000000,D 2,D1011634020000000,Riverine and Lakes,Devnagar
635,119,2,20000000,D 2,D1012635020000000,Agricultural Zone,Devnagar
636,119,2,20000000,D 2,D1013636020000000,PublicUse Zone,Devnagar
573,119,2,20000000,D 2,D1014573020000000,PublicUse Zone,Devnagar
1351,119,2,20000000,D 2,D10151351020000000,Residential Zone,Devnagar
23,119,2,20000000,D 2,D101623020000000,Residential Zone,Devnagar
710,119,2,20000000,D 2,D1017710020000000,PublicUse Zone,Devnagar
214,119,2,20000000,D 2,D1018214020000000,Commercial Zone,Devnagar
1309,119,2,20000000,D 2,D10191309020000000,Commercial Zone,Devnagar
201,119,2,20000000,D 2,D1020201020000000,PublicUse Zone,Devnagar
555,119,2,20000000,D 2,D1021555020000000,Agricultural Zone,Devnagar
511194,119,2,20000000,D 2,D1022511194020000000,Agricultural Zone,Devnagar
149,119,2,20000000,D 2,D1023149020000000,Agricultural Zone,Devnagar
1174,119,2,20000000,D 2,D10241174020000000,Residential Zone,Devnagar
414,119,2,20000000,D 2,D1025414020000000,Residential Zone,Devnagar
393,119,2,20000000,D 2,D1026393020000000,Agricultural Zone,Devnagar
395,119,2,20000000,D 2,D1027395020000000,Agricultural Zone,Devnagar
999991,119,2,20000000,D 2,D1028999991020000000,Agricultural Zone,Devnagar
400,119,2,20000000,D 2,D1029400020000000,Agricultural Zone,Devnagar
82,119,2,20000000,D 2,D103082020000000,Agricultural Zone,Devnagar
86,119,2,20000000,D 2,D103186020000000,Agricultural Zone,Devnagar
411,119,2,20000000,D 2,D1032411020000000,Residential Zone,Devnagar
511196,119,2,20000000,D 2,D1033511196020000000,Agricultural Zone,Devnagar
403,119,2,20000000,D 2,D1034403020000000,Agricultural Zone,Devnagar
511195,119,2,20000000,D 2,D1035511195020000000,Agricultural Zone,Devnagar
818,119,2,20000000,D 2,D1036818020000000,Agricultural Zone,Devnagar
856,119,2,20000000,D 2,D1037856020000000,Agricultural Zone,Devnagar
1124,119,2,20000000,D 2,D10381124020000000,Agricultural Zone,Devnagar
781,119,2,20000000,D 2,D1039781020000000,Agricultural Zone,Devnagar
534,119,2,20000000,D 2,D1040534020000000,Agricultural Zone,Devnagar
1757,119,2,20000000,D 2,D10411757020000000,Agricultural Zone,Devnagar
1762,119,2,20000000,D 2,D10421762020000000,Agricultural Zone,Devnagar
1766,119,2,20000000,D 2,D10431766020000000,Agricultural Zone,Devnagar
1769,119,2,20000000,D 2,D10441769020000000,Agricultural Zone,Devnagar
1771,119,2,20000000,D 2,D10451771020000000,Residential Zone,Devnagar
1297,119,2,20000000,D 2,D10461297020000000,Agricultural Zone,Devnagar
1829,119,2,20000000,D 2,D10471829020000000,Residential Zone,Devnagar
1830,119,2,20000000,D 2,D10481830020000000,Residential Zone,Devnagar
1472,119,2,20000000,D 2,D10491472020000000,Residential Zone,Devnagar
1465,119,2,20000000,D 2,D10501465020000000,Agricultural Zone,Devnagar
1467,119,2,20000000,D 2,D10511467020000000,Agricultural Zone,Devnagar
1806,119,2,20000000,D 2,D10521806020000000,Residential Zone,Devnagar
1207,119,2,20000000,D 2,D10531207020000000,Agricultural Zone,Devnagar
1209,119,2,20000000,D 2,D10541209020000000,Agricultural Zone,Devnagar
1831,119,2,20000000,D 2,D10551831020000000,Agricultural Zone,Devnagar
1502,119,2,20000000,D 2,D10561502020000000,Agricultural Zone,Devnagar
1736,119,2,20000000,D 2,D10571736020000000,Agricultural Zone,Devnagar
582,119,2,20000000,D 2,D1058582020000000,Agricultural Zone,Devnagar
9998,119,2,20000000,D 2,D10599998020000000,Agricultural Zone,Devnagar
1778,119,2,20000000,D 2,D10601778020000000,Agricultural Zone,Devnagar
1737,119,2,20000000,D 2,D10611737020000000,Agricultural Zone,Devnagar
1089,119,2,20000000,D 2,D10621089020000000,Agricultural Zone,Devnagar
1833,119,2,20000000,D 2,D10631833020000000,Residential Zone,Devnagar
1836,119,2,20000000,D 2,D10641836020000000,Agricultural Zone,Devnagar
1839,119,2,20000000,D 2,D10651839020000000,Agricultural Zone,Devnagar
1844,119,2,20000000,D 2,D10661844020000000,Residential Zone,Devnagar
1847,119,2,20000000,D 2,D10671847020000000,Agricultural Zone,Devnagar
1850,119,2,20000000,D 2,D10681850020000000,Agricultural Zone,Devnagar
1853,119,2,20000000,D 2,D10691853020000000,Residential Zone,Devnagar
1861,119,2,20000000,D 2,D10701861020000000,Agricultural Zone,Devnagar
1860,119,2,20000000,D 2,D10711860020000000,Agricultural Zone,Devnagar
1534,119,2,20000000,D 2,D10721534020000000,PublicUse Zone,Devnagar
1798,119,2,20000000,D 2,D10731798020000000,Residential Zone,Devnagar
1338,119,2,20000000,D 2,D10741338020000000,Residential Zone,Devnagar
1339,119,2,20000000,D 2,D10751339020000000,Residential Zone,Devnagar
1869,119,2,20000000,D 2,D10761869020000000,Agricultural Zone,Devnagar
1868,119,2,20000000,D 2,D10771868020000000,Agricultural Zone,Devnagar
1873,119,2,20000000,D 2,D10781873020000000,Residential Zone,Devnagar
1649,119,2,20000000,D 2,D10791649020000000,Residential Zone,Devnagar
1335,119,2,20000000,D 2,D10801335020000000,Residential Zone,Devnagar
1875,119,2,20000000,D 2,D10811875020000000,Agricultural Zone,Devnagar
1874,119,2,20000000,D 2,D10821874020000000,Agricultural Zone,Devnagar
1876,119,2,20000000,D 2,D10831876020000000,Residential Zone,Devnagar
1880,119,2,20000000,D 2,D10841880020000000,Agricultural Zone,Devnagar
1889,119,2,20000000,D 2,D10851889020000000,Agricultural Zone,Devnagar
1373,119,2,20000000,D 2,D10861373020000000,Residential Zone,Devnagar
1372,119,2,20000000,D 2,D10871372020000000,Residential Zone,Devnagar
1897,119,2,20000000,D 2,D10881897020000000,Agricultural Zone,Devnagar
1821,119,2,20000000,D 2,D10891821020000000,Agricultural Zone,Devnagar
1902,119,2,20000000,D 2,D10901902020000000,Agricultural Zone,Devnagar
1906,119,2,20000000,D 2,D10911906020000000,Agricultural Zone,Devnagar
1905,119,2,20000000,D 2,D10921905020000000,Agricultural Zone,Devnagar
1904,119,2,20000000,D 2,D10931904020000000,Agricultural Zone,Devnagar
1903,119,2,20000000,D 2,D10941903020000000,Agricultural Zone,Devnagar
1908,119,2,20000000,D 2,D10951908020000000,Agricultural Zone,Devnagar
1907,119,2,20000000,D 2,D10961907020000000,Agricultural Zone,Devnagar
1915,119,2,20000000,D 2,D10971915020000000,Agricultural Zone,Devnagar
1914,119,2,20000000,D 2,D10981914020000000,Agricultural Zone,Devnagar
1912,119,2,20000000,D 2,D10991912020000000,Agricultural Zone,Devnagar
1919,119,2,20000000,D 2,D11001919020000000,Agricultural Zone,Devnagar
1921,119,2,20000000,D 2,D11011921020000000,Agricultural Zone,Devnagar
1920,119,2,20000000,D 2,D11021920020000000,Agricultural Zone,Devnagar
1924,119,2,20000000,D 2,D11031924020000000,Agricultural Zone,Devnagar
1926,119,2,20000000,D 2,D11041926020000000,Agricultural Zone,Devnagar
1923,119,2,20000000,D 2,D11051923020000000,Agricultural Zone,Devnagar
1352,119,2,20000000,D 2,D11061352020000000,Agricultural Zone,Devnagar
1353,119,2,20000000,D 2,D11071353020000000,Agricultural Zone,Devnagar
1355,119,2,20000000,D 2,D11081355020000000,Agricultural Zone,Devnagar
1356,119,2,20000000,D 2,D11091356020000000,Agricultural Zone,Devnagar
1703,119,2,20000000,D 2,D11101703020000000,Agricultural Zone,Devnagar
1702,119,2,20000000,D 2,D11111702020000000,Agricultural Zone,Devnagar
1409,119,2,20000000,D 2,D11121409020000000,Residential Zone,Devnagar
1410,119,2,20000000,D 2,D11131410020000000,Residential Zone,Devnagar
1412,119,2,20000000,D 2,D11141412020000000,Residential Zone,Devnagar
1592,119,2,20000000,D 2,D11151592020000000,Agricultural Zone,Devnagar
1594,119,2,20000000,D 2,D11161594020000000,Agricultural Zone,Devnagar
1391,119,2,20000000,D 2,D11171391020000000,Agricultural Zone,Devnagar
1645,119,2,20000000,D 2,D11181645020000000,Agricultural Zone,Devnagar
1109,119,2,20000000,D 2,D11191109020000000,Agricultural Zone,Devnagar
1434,119,2,20000000,D 2,D11201434020000000,Agricultural Zone,Devnagar
1431,119,2,20000000,D 2,D11211431020000000,Agricultural Zone,Devnagar
1433,119,2,20000000,D 2,D11221433020000000,Agricultural Zone,Devnagar
1792,119,2,20000000,D 2,D11231792020000000,Residential Zone,Devnagar
1790,119,2,20000000,D 2,D11241790020000000,Residential Zone,Devnagar
1791,119,2,20000000,D 2,D11251791020000000,Residential Zone,Devnagar
1677,119,2,20000000,D 2,D11261677020000000,Agricultural Zone,Devnagar
1804,119,2,20000000,D 2,D11271804020000000,Agricultural Zone,Devnagar
1810,119,2,20000000,D 2,D11281810020000000,Agricultural Zone,Devnagar
1805,119,2,20000000,D 2,D11291805020000000,Agricultural Zone,Devnagar
1795,119,2,20000000,D 2,D11301795020000000,Agricultural Zone,Devnagar
740,119,2,20000000,D 2,D1131740020000000,Residential Zone,Devnagar
1555,119,2,20000000,D 2,D11321555020000000,Agricultural Zone,Devnagar
1556,119,2,20000000,D 2,D11331556020000000,Agricultural Zone,Devnagar
99999,119,2,20000000,D 2,D113499999020000000,Residential Zone,Devnagar
1563,119,2,20000000,D 2,D11351563020000000,Residential Zone,Devnagar
1564,119,2,20000000,D 2,D11361564020000000,Agricultural Zone,Devnagar
569,119,2,20000000,D 2,D1137569020000000,Agricultural Zone,Devnagar
1119,119,2,20000000,D 2,D11381119020000000,Residential Zone,Devnagar
1689,119,2,20000000,D 2,D11391689020000000,Residential Zone,Devnagar
1118,119,2,20000000,D 2,D11401118020000000,Residential Zone,Devnagar
1690,119,2,20000000,D 2,D11411690020000000,Residential Zone,Devnagar
1,119,8,80000000,D 8,D01080000000,Residential Zone,Devnagar
2,119,8,80000000,D 8,D12080000000,Residential Zone,Devnagar
3,119,8,80000000,D 8,D23080000000,Agricultural Zone,Devnagar
4,119,8,80000000,D 8,D34080000000,Residential Zone,Devnagar
6,119,8,80000000,D 8,D46080000000,Residential Zone,Devnagar
5,119,8,80000000,D 8,D55080000000,Residential Zone,Devnagar
7,119,8,80000000,D 8,D67080000000,Residential Zone,Devnagar
8,119,8,80000000,D 8,D78080000000,Residential Zone,Devnagar
10,119,8,80000000,D 8,D810080000000,Residential Zone,Devnagar
11,119,8,80000000,D 8,D911080000000,Agricultural Zone,Devnagar
700,119,8,80000000,D 8,D10700080000000,Agricultural Zone,Devnagar
701,119,8,80000000,D 8,D11701080000000,Agricultural Zone,Devnagar
867,119,8,80000000,D 8,D12867080000000,Agricultural Zone,Devnagar
866,119,8,80000000,D 8,D13866080000000,Agricultural Zone,Devnagar
22,119,8,80000000,D 8,D1422080000000,Agricultural Zone,Devnagar
21,119,8,80000000,D 8,D1521080000000,Agricultural Zone,Devnagar
426,119,8,80000000,D 8,D16426080000000,Agricultural Zone,Devnagar
30,119,8,80000000,D 8,D1730080000000,Agricultural Zone,Devnagar
18,119,8,80000000,D 8,D1818080000000,Agricultural Zone,Devnagar
732,119,8,80000000,D 8,D19732080000000,Residential Zone,Devnagar
733,119,8,80000000,D 8,D20733080000000,Residential Zone,Devnagar
12,119,8,80000000,D 8,D2112080000000,Residential Zone,Devnagar
722,119,8,80000000,D 8,D22722080000000,Residential Zone,Devnagar
920,119,8,80000000,D 8,D23920080000000,Residential Zone,Devnagar
915,119,8,80000000,D 8,D24915080000000,Residential Zone,Devnagar
585,119,8,80000000,D 8,D25585080000000,Residential Zone,Devnagar
584,119,8,80000000,D 8,D26584080000000,Residential Zone,Devnagar
16,119,8,80000000,D 8,D2716080000000,Residential Zone,Devnagar
672,119,8,80000000,D 8,D28672080000000,Residential Zone,Devnagar
673,119,8,80000000,D 8,D29673080000000,Agricultural Zone,Devnagar
675,119,8,80000000,D 8,D30675080000000,Residential Zone,Devnagar
32,119,8,80000000,D 8,D3132080000000,Residential Zone,Devnagar
674,119,8,80000000,D 8,D32674080000000,Agricultural Zone,Devnagar
35,119,8,80000000,D 8,D3335080000000,Agricultural Zone,Devnagar
818,119,8,80000000,D 8,D34818080000000,Agricultural Zone,Devnagar
880,119,8,80000000,D 8,D35880080000000,Residential Zone,Devnagar
676,119,8,80000000,D 8,D36676080000000,Residential Zone,Devnagar
881,119,8,80000000,D 8,D37881080000000,Residential Zone,Devnagar
677,119,8,80000000,D 8,D38677080000000,Residential Zone,Devnagar
9,119,8,80000000,D 8,D399080000000,Residential Zone,Devnagar
13,119,8,80000000,D 8,D4013080000000,Residential Zone,Devnagar
889,119,8,80000000,D 8,D41889080000000,Agricultural Zone,Devnagar
888,119,8,80000000,D 8,D42888080000000,Agricultural Zone,Devnagar
923,119,8,80000000,D 8,D43923080000000,Agricultural Zone,Devnagar
922,119,8,80000000,D 8,D44922080000000,Agricultural Zone,Devnagar
921,119,8,80000000,D 8,D45921080000000,Agricultural Zone,Devnagar
702,119,8,80000000,D 8,D46702080000000,Agricultural Zone,Devnagar
703,119,8,80000000,D 8,D47703080000000,Agricultural Zone,Devnagar
109,119,8,80000000,D 8,D48109080000000,Agricultural Zone,Devnagar
577,119,8,80000000,D 8,D49577080000000,Agricultural Zone,Devnagar
576,119,8,80000000,D 8,D50576080000000,Agricultural Zone,Devnagar
113,119,8,80000000,D 8,D51113080000000,Agricultural Zone,Devnagar
705,119,8,80000000,D 8,D52705080000000,Agricultural Zone,Devnagar
704,119,8,80000000,D 8,D53704080000000,Agricultural Zone,Devnagar
114,119,8,80000000,D 8,D54114080000000,Agricultural Zone,Devnagar
115,119,8,80000000,D 8,D55115080000000,Agricultural Zone,Devnagar
121,119,8,80000000,D 8,D56121080000000,Agricultural Zone,Devnagar
116,119,8,80000000,D 8,D57116080000000,Agricultural Zone,Devnagar
118,119,8,80000000,D 8,D58118080000000,Agricultural Zone,Devnagar
108,119,8,80000000,D 8,D59108080000000,Agricultural Zone,Devnagar
107,119,8,80000000,D 8,D60107080000000,Agricultural Zone,Devnagar
106,119,8,80000000,D 8,D61106080000000,Agricultural Zone,Devnagar
105,119,8,80000000,D 8,D62105080000000,Agricultural Zone,Devnagar
102,119,8,80000000,D 8,D63102080000000,Agricultural Zone,Devnagar
924,119,8,80000000,D 8,D64924080000000,Agricultural Zone,Devnagar
925,119,8,80000000,D 8,D65925080000000,Agricultural Zone,Devnagar
926,119,8,80000000,D 8,D66926080000000,Agricultural Zone,Devnagar
91,119,8,80000000,D 8,D6791080000000,Agricultural Zone,Devnagar
586,119,8,80000000,D 8,D68586080000000,Agricultural Zone,Devnagar
594,119,8,80000000,D 8,D69594080000000,Agricultural Zone,Devnagar
595,119,8,80000000,D 8,D70595080000000,Agricultural Zone,Devnagar
25,119,8,80000000,D 8,D7125080000000,Agricultural Zone,Devnagar
24,119,8,80000000,D 8,D7224080000000,Agricultural Zone,Devnagar
29,119,8,80000000,D 8,D7329080000000,Agricultural Zone,Devnagar
28,119,8,80000000,D 8,D7428080000000,Agricultural Zone,Devnagar
27,119,8,80000000,D 8,D7527080000000,Agricultural Zone,Devnagar
836,119,8,80000000,D 8,D76836080000000,Agricultural Zone,Devnagar
835,119,8,80000000,D 8,D77835080000000,Agricultural Zone,Devnagar
718,119,8,80000000,D 8,D78718080000000,Agricultural Zone,Devnagar
596,119,8,80000000,D 8,D79596080000000,Agricultural Zone,Devnagar
597,119,8,80000000,D 8,D80597080000000,Agricultural Zone,Devnagar
90,119,8,80000000,D 8,D8190080000000,Agricultural Zone,Devnagar
89,119,8,80000000,D 8,D8289080000000,Agricultural Zone,Devnagar
846,119,8,80000000,D 8,D83846080000000,Agricultural Zone,Devnagar
88,119,8,80000000,D 8,D8488080000000,Agricultural Zone,Devnagar
85,119,8,80000000,D 8,D8585080000000,Agricultural Zone,Devnagar
623,119,8,80000000,D 8,D86623080000000,Agricultural Zone,Devnagar
624,119,8,80000000,D 8,D87624080000000,Agricultural Zone,Devnagar
625,119,8,80000000,D 8,D88625080000000,Agricultural Zone,Devnagar
1011,119,8,80000000,D 8,D891011080000000,Agricultural Zone,Devnagar
1012,119,8,80000000,D 8,D901012080000000,Agricultural Zone,Devnagar
731,119,8,80000000,D 8,D91731080000000,Agricultural Zone,Devnagar
730,119,8,80000000,D 8,D92730080000000,Agricultural Zone,Devnagar
775,119,8,80000000,D 8,D93775080000000,Agricultural Zone,Devnagar
776,119,8,80000000,D 8,D94776080000000,Agricultural Zone,Devnagar
845,119,8,80000000,D 8,D95845080000000,Agricultural Zone,Devnagar
706,119,8,80000000,D 8,D96706080000000,Agricultural Zone,Devnagar
670,119,8,80000000,D 8,D97670080000000,Agricultural Zone,Devnagar
927,119,8,80000000,D 8,D98927080000000,Agricultural Zone,Devnagar
698,119,8,80000000,D 8,D99698080000000,Agricultural Zone,Devnagar
699,119,8,80000000,D 8,D100699080000000,Agricultural Zone,Devnagar
928,119,8,80000000,D 8,D101928080000000,Agricultural Zone,Devnagar
929,119,8,80000000,D 8,D102929080000000,Agricultural Zone,Devnagar
671,119,8,80000000,D 8,D103671080000000,Agricultural Zone,Devnagar
99,119,8,80000000,D 8,D10499080000000,PublicUse Zone,Devnagar
97,119,8,80000000,D 8,D10597080000000,Agricultural Zone,Devnagar
98,119,8,80000000,D 8,D10698080000000,PublicUse Zone,Devnagar
96,119,8,80000000,D 8,D10796080000000,PublicUse Zone,Devnagar
707,119,8,80000000,D 8,D108707080000000,Agricultural Zone,Devnagar
649,119,8,80000000,D 8,D109649080000000,Agricultural Zone,Devnagar
129,119,8,80000000,D 8,D110129080000000,Agricultural Zone,Devnagar
449,119,8,80000000,D 8,D111449080000000,Agricultural Zone,Devnagar
450,119,8,80000000,D 8,D112450080000000,Agricultural Zone,Devnagar
451,119,8,80000000,D 8,D113451080000000,Agricultural Zone,Devnagar
141,119,8,80000000,D 8,D114141080000000,Agricultural Zone,Devnagar
130,119,8,80000000,D 8,D115130080000000,Agricultural Zone,Devnagar
128,119,8,80000000,D 8,D116128080000000,Agricultural Zone,Devnagar
117,119,8,80000000,D 8,D117117080000000,Agricultural Zone,Devnagar
119,119,8,80000000,D 8,D118119080000000,Agricultural Zone,Devnagar
644,119,8,80000000,D 8,D119644080000000,Agricultural Zone,Devnagar
643,119,8,80000000,D 8,D120643080000000,Agricultural Zone,Devnagar
612,119,8,80000000,D 8,D121612080000000,Agricultural Zone,Devnagar
613,119,8,80000000,D 8,D122613080000000,Agricultural Zone,Devnagar
614,119,8,80000000,D 8,D123614080000000,Agricultural Zone,Devnagar
665,119,8,80000000,D 8,D124665080000000,Agricultural Zone,Devnagar
664,119,8,80000000,D 8,D125664080000000,Agricultural Zone,Devnagar
125,119,8,80000000,D 8,D126125080000000,Agricultural Zone,Devnagar
683,119,8,80000000,D 8,D127683080000000,Agricultural Zone,Devnagar
681,119,8,80000000,D 8,D128681080000000,Agricultural Zone,Devnagar
682,119,8,80000000,D 8,D129682080000000,Agricultural Zone,Devnagar
